cell,bare_attempt_id,U_over_D,T_over_D,branch,Z_bare,Z_converted,Z_reopt,basin_bare,basin_reopt,bound_limited,dD,dOmega,dOmega_over_D,dZ,dZ_convert,different_basin,floor_limited,resnorm_reopt
bethe_mg1_bare,32f8e05c4dfcd57d,4.0,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.193166244287884e-05
bethe_mg1_bare,6a02aa6c31b8779f,3.9,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.193555044608486e-05
bethe_mg1_bare,4ce03e6f244f9383,3.8,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.1939757298619836e-05
bethe_mg1_bare,bef295ec88ce5b05,3.7,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.1944318325813466e-05
bethe_mg1_bare,224cd42482e9012a,3.6,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.194927385432521e-05
bethe_mg1_bare,c81649ae46cd0fa8,3.55,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.195191373720507e-05
bethe_mg1_bare,5df0413b96cae200,3.5,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.19546700836334e-05
bethe_mg1_bare,36fbfc088d963236,3.45,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.1957549758894887e-05
bethe_mg1_bare,d3544d88c7d7eb8b,3.4,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.1960560138827016e-05
bethe_mg1_bare,ebd0fa486b397ae7,3.35,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.196370915635748e-05
bethe_mg1_bare,3cf3a6c78abac856,3.3,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.1967005352188134e-05
bethe_mg1_bare,6bc7f3f471ef6d65,3.25,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.197045793141053e-05
bethe_mg1_bare,b2253c483ca16584,3.2,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.197407682674962e-05
bethe_mg1_bare,583e4569fdfa49b6,3.15,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.197787276805761e-05
bethe_mg1_bare,de86d8cbcb9c81e7,3.1,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.198185736053685e-05
bethe_mg1_bare,ba87086e152354df,3.05,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.198604317117396e-05
bethe_mg1_bare,405960819fdfdcef,3.0,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.199044382576578e-05
bethe_mg1_bare,6786e01e82a6c00f,2.95,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.1995074117927846e-05
bethe_mg1_bare,c2478e449691c95d,2.9,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.199995013051911e-05
bethe_mg1_bare,9c349bbf93459da0,2.85,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.200508937291108e-05
bethe_mg1_bare,1d429df10e13f31a,2.8,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.2010510934699666e-05
bethe_mg1_bare,65fa56b73fafe119,2.75,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.20162356595528e-05
bethe_mg1_bare,b365279ec3f9e47d,2.7,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.202228634213402e-05
bethe_mg1_bare,a7ff8ce8d5ab225b,2.65,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.202868795037118e-05
bethe_mg1_bare,0741d3c9b6edd6c6,2.6,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.2035467878674775e-05
bethe_mg1_bare,1dd921fbab4a5cd4,2.55,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.204265623529823e-05
bethe_mg1_bare,66cb2ea310c56594,2.5,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.205028617062867e-05
bethe_mg1_bare,b0065f611682ad5c,2.45,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.2058394253059056e-05
bethe_mg1_bare,d17c804d40729427,2.4,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.20670208991715e-05
bethe_mg1_bare,6ab1f392f522e7a0,2.35,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.207621086921626e-05
bethe_mg1_bare,0b1d91b150f606a5,2.3,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.2086013837593706e-05
bethe_mg1_bare,f73f2e3cd9fc9d71,2.25,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.209648505304296e-05
bethe_mg1_bare,e54647d94a954cc5,2.2,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.210768610484432e-05
bethe_mg1_bare,cf6ceec01f34ace8,2.15,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.211968581359416e-05
bethe_mg1_bare,0dcdba6aad16f04c,2.1,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.213256127208268e-05
bethe_mg1_bare,21897c6f0def80f5,2.05,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.214639906395537e-05
bethe_mg1_bare,a32ba98396ea64fb,2.0,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.216129669716459e-05
bethe_mg1_bare,35a7ef81e4b4467f,1.9,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.219472660742056e-05
bethe_mg1_bare,3d7da988f1f3fe4a,1.8,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.223392223964579e-05
bethe_mg1_bare,597cbb88132edbef,1.7,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.228027718996306e-05
bethe_mg1_bare,3fb51997f44565f3,1.6,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.2335630787799896e-05
bethe_mg1_bare,5e88ab3cc20b3939,1.5,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.240245009999285e-05
bethe_mg1_bare,54a806325d3e776a,1.4,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.248410460558687e-05
bethe_mg1_bare,4a6683ffae143027,1.3,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.258529146707827e-05
bethe_mg1_bare,5567327b9fe215cb,1.2,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.271271331338445e-05
bethe_mg1_bare,b371a2baae485497,1.1,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.287619480439635e-05
bethe_mg1_bare,9f7d0a2dee57ceae,1.0,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.309059353914578e-05
bethe_mg1_bare,b2a2b0bb42cd8e67,0.9,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.337921909810758e-05
bethe_mg1_bare,da9dc7640eb412f8,0.8,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.3780280265303794e-05
bethe_mg1_bare,642241f94cd5cd53,0.7,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.435983286340779e-05
bethe_mg1_bare,f05661ae0eebd5e6,0.6,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.523986549199078e-05
bethe_mg1_bare,0a73771ea2220198,0.5,0.015,insul-down,1.3276147011377947e-07,1.3276147003970895e-07,1.3276147003970895e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.40705166083264e-17,7.40705166083264e-17,0,0,4.66654051393056e-05
bethe_mg1_bare,ccd2c3c1692be4fe,2.0,0.02,metal-up,0.6314918736671175,0.6314918736671165,0.6314918736671165,metal,metal,0,0.0,2.842170943040401e-14,2.842170943040401e-14,9.992007221626409e-16,9.992007221626409e-16,0,0,4.692745822676335e-05
bethe_mg1_bare,f056f8a05c253018,2.05,0.02,metal-up,0.6140153977957323,0.6140153977957313,0.6140153977957313,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,9.992007221626409e-16,9.992007221626409e-16,0,0,4.347191299417542e-05
bethe_mg1_bare,aff09ff133cde4d2,2.1,0.02,metal-up,0.5962643864759889,0.5962643864759878,0.5962643864759878,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1102230246251565e-15,1.1102230246251565e-15,0,0,3.931846595712573e-05
bethe_mg1_bare,b2664f584e226589,2.15,0.02,metal-up,0.5775365055667244,0.5775365055667233,0.5775365055667233,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1102230246251565e-15,1.1102230246251565e-15,0,0,3.756244228247499e-05
bethe_mg1_bare,0eb233639f1913d1,2.2,0.02,metal-up,0.5587106260369893,0.5587106260369882,0.5587106260369882,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,1.1102230246251565e-15,1.1102230246251565e-15,0,0,3.415450491833159e-05
bethe_mg1_bare,6781598d5c32199a,2.25,0.02,metal-up,0.5393047558250417,0.5393047558250406,0.5393047558250406,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.1102230246251565e-15,1.1102230246251565e-15,0,0,3.113293008199813e-05
bethe_mg1_bare,f5a2eba806054377,2.3,0.02,metal-up,0.518995086802735,0.5189950868027342,0.5189950868027342,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,7.771561172376096e-16,7.771561172376096e-16,0,0,2.9556037621343743e-05
bethe_mg1_bare,559bbd9280a71b66,2.35,0.02,metal-up,0.4977564157647059,0.4977564157647049,0.5000673407967966,metal,metal,0,0.0001935344248566867,0.00019201323220841005,0.00019201323220841005,0.0023109250320906827,9.992007221626409e-16,0,0,2.1113100118813192e-05
bethe_mg1_bare,f2dfa4ecdcd8d01d,2.4,0.02,metal-up,0.47640517804920196,0.47640517804920096,0.47640517804920096,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,9.992007221626409e-16,9.992007221626409e-16,0,0,2.6616109833753895e-05
bethe_mg1_bare,adb5619112ce9511,2.45,0.02,metal-up,0.45392141205732933,0.4539214120573284,0.4539214120573284,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,9.43689570931383e-16,9.43689570931383e-16,0,0,2.521331044260711e-05
bethe_mg1_bare,4b25d856aee89f3c,2.5,0.02,metal-up,0.43031597003024435,0.4303159700302437,0.4303159700302437,metal,metal,0,0.0,3.552713678800501e-14,3.552713678800501e-14,6.661338147750939e-16,6.661338147750939e-16,0,0,2.4103394293865166e-05
bethe_mg1_bare,f0c83e6a4d8fa749,2.55,0.02,metal-up,0.40509700558533257,0.40509700558533146,0.4048727988945441,metal,metal,0,1.977540820452539e-05,1.9745085296563047e-05,1.9745085296563047e-05,0.00022420669078848654,1.1102230246251565e-15,0,0,2.4343245382786678e-05
bethe_mg1_bare,762cb424bb9ed8c1,2.6,0.02,metal-up,0.37780213702100024,0.37780213702099924,0.3770271769785221,metal,metal,0,7.19896161670841e-05,6.586962017252063e-05,6.586962017252063e-05,0.0007749600424781233,9.992007221626409e-16,0,0,2.5257068413896488e-05
bethe_mg1_bare,0560e549b62e1487,2.65,0.02,metal-up,0.3467437782128914,0.34674377821289043,0.3451844059593888,metal,metal,0,0.0001533327757565761,0.00012474441047771734,0.00012474441047771734,0.0015593722535025556,9.43689570931383e-16,0,0,2.6280400417187545e-05
bethe_mg1_bare,d508fec63a7b73f4,2.7,0.02,metal-up,0.30555987900899134,0.3055598790089906,0.302945300256429,metal,metal,0,0.00028630660532402014,0.00016559768561563715,0.00016559768561563715,0.0026145787525623243,7.216449660063518e-16,0,0,2.7590018711830156e-05
bethe_mg1_bare,ea1ab79d57d726b7,2.75,0.02,metal-up,0.24507911971084592,0.24507911971084506,0.24433000184131726,metal,metal,0,5.185397594244939e-05,0.0003743622928098489,0.0003743622928098489,0.0007491178695286649,8.604228440844963e-16,0,0,6.856645562658512e-05
bethe_mg1_bare,d5206532da3fef68,2.8,0.02,metal-up,0.24495264867289945,0.2449526486728986,0.23986177230902783,metal,metal,0,0.00045034286211758506,0.0006341088009733653,0.0006341088009733653,0.0050908763638716215,8.604228440844963e-16,0,0,0.00019475069197292546
bethe_mg1_bare,d8c417e0833df1f9,2.85,0.02,metal-up,0.24368130913412964,0.24368130913412853,0.23558049810541112,metal,metal,0,0.0008478053149550066,0.000738072725475547,0.000738072725475547,0.008100811028718513,1.1102230246251565e-15,0,0,0.00032348119544504614
bethe_mg1_bare,36608a8d5b5902e1,2.9,0.02,metal-up,0.24125176791796502,0.24125176791796418,0.23123548380475784,metal,metal,0,0.0011083005893435458,0.0008264653258152066,0.0008264653258152066,0.01001628411320718,8.326672684688674e-16,0,0,0.0004518085547933642
bethe_mg1_bare,5c0f0b4c96ddb3e0,2.95,0.02,metal-up,0.23873802690264923,0.23873802690264811,0.22699987257826673,metal,metal,0,0.001341574633800996,0.0009357221912864588,0.0009357221912864588,0.011738154324382494,1.1102230246251565e-15,0,0,0.0005793853294245914
bethe_mg1_bare,42b49ab67c132f56,3.0,0.02,metal-up,0.23842409269236356,0.23842409269236295,0.22265767659706123,metal,metal,0,0.0018884276867105823,0.0011545049585066636,0.0011545049585066636,0.015766416095302327,6.106226635438361e-16,0,0,0.0007061096191345298
bethe_mg1_bare,a7b697a206841a6b,3.05,0.02,metal-up,0.233567861043346,0.2335678610433454,0.21830736594829248,metal,metal,0,0.0018171887114068336,0.0012305083514618786,0.0012305083514618786,0.015260495095053533,6.106226635438361e-16,0,0,0.0008319353290916875
bethe_mg1_bare,e3bf07caaa114e02,3.1,0.02,metal-up,0.2309097856690575,0.23090978566905648,0.21400533746269865,metal,metal,0,0.002038199790575332,0.0014093311119509622,0.0014093311119509622,0.016904448206358863,1.0269562977782698e-15,0,0,0.0009568345904964168
bethe_mg1_bare,b4daef3ba375257e,3.15,0.02,metal-up,0.2281644754622882,0.2281644754622875,0.2109865922998224,metal,metal,0,0.0020720194148317293,0.0015308489731111763,0.0015308489731111763,0.017177883162465823,7.216449660063518e-16,0,0,0.0010808284175408622
bethe_mg1_bare,51e8aabc7dd63f49,3.2,0.02,metal-up,0.22542007380393755,0.22542007380393705,0.20510661929042462,metal,metal,0,0.002495492036178177,0.0018460426972950472,0.0018460426972950472,0.020313454513512935,4.996003610813204e-16,0,0,0.0012037720695315278
bethe_mg1_bare,7aa1e43d576d326e,3.25,0.02,metal-up,0.2225661020714724,0.2225661020714718,0.20053119165000097,metal,metal,0,0.002725935818554376,0.0021030211189057013,0.0021030211189057013,0.022034910421471432,6.106226635438361e-16,0,0,0.0013257727815947833
bethe_mg1_bare,010c792435e800e4,3.3,0.02,metal-up,0.21975399793005554,0.21975399793005498,0.1959210513995662,metal,metal,0,0.0029664381985192168,0.0023914826035991155,0.0023914826035991155,0.02383294653048934,5.551115123125783e-16,0,0,0.0014467678151646598
bethe_mg1_bare,88436ffa8ee0eb38,3.35,0.02,metal-up,0.2168837185338318,0.21688371853383118,0.19106806191809128,metal,metal,0,0.0032318231914432102,0.0027232469588014396,0.0027232469588014396,0.025815656615740507,6.106226635438361e-16,0,0,0.0015667327506320437
